date,temp_avg_c,temp_max_c,temp_min_c,wind_avg_ms,wind_max_ms,wind_gust_ms,sunshine_hr,sunshine_rate_pct,solar_radiation_mj_m2,solar_total_kwh,wind_total_kwh,solar_gyorae_kwh,solar_haengwon_kwh,solar_promo_parking_kwh,solar_stadium_kwh,solar_susan_kwh,wind_dongbok_kwh,wind_gasiri_kwh,wind_gimnyeong_kwh,wind_haengwon_kwh,wind_sinchang_kwh
2024-05-24,22.6,27.5,18.2,1.3,3.6,7.0,12.5,88.7,28.73,13870.534,125322.312,3009.0,575.64,565.84,3068.448,6651.606,38736.0,58390.56,1841.22,22969.452,3385.08
2024-05-25,21.4,25.5,19.1,3.0,5.4,10.3,11.4,80.9,28.56,11902.476,144519.313,2823.0,300.456,454.56,3016.48,5307.98,100540.8,9050.4,3517.56,31127.593,282.96
2024-05-26,20.9,22.7,18.2,1.5,3.5,7.9,0.1,0.7,2.33,3449.771,183650.238,523.2,168.336,181.92,1599.328,976.987,112838.4,23292.0,2501.64,34367.958,10650.24
2024-05-27,20.9,23.9,18.4,1.2,4.2,9.4,0.5,3.5,9.92,7801.333,298014.925,1676.6,349.2,317.48,2009.312,3448.741,90230.4,138667.68,5143.32,54857.605,9115.92
2024-05-28,20.6,25.3,16.9,1.9,5.1,9.8,11.7,82.4,30.29,14317.232,149170.375,3180.0,374.472,601.68,3131.264,7029.816,41904.0,77790.24,1255.86,16439.275,11781.0
2024-05-29,20.1,24.0,16.1,1.4,2.5,5.5,12.4,87.3,29.35,13723.382,13242.015,2986.2,633.816,558.36,2979.456,6565.55,10512.0,33.12,509.76,1639.935,547.2
2024-05-30,21.0,25.0,18.2,1.2,2.4,4.5,4.9,34.5,19.25,8942.061,22612.86,2027.4,321.768,50.04,1991.296,4551.557,15609.6,2841.12,368.28,2822.76,971.1
2024-05-31,18.7,22.7,16.1,1.3,3.3,6.1,1.8,12.7,11.12,8392.067,62386.637,1813.2,361.512,404.96,1785.856,4026.539,19094.4,27757.44,1066.5,13973.657,494.64
2024-06-01,20.8,24.5,16.5,1.4,2.6,5.6,9.1,64.1,25.57,9902.321,274838.601,2766.8,374.688,47.4,2303.616,4409.817,112694.4,86078.88,6591.78,57292.221,12181.32
2024-06-02,21.9,27.2,18.2,1.9,4.8,9.4,6.5,45.8,20.93,8351.067,205457.26,2370.6,327.312,0.0,2388.096,3265.059,79632.0,67186.08,3500.1,51285.1,3853.98
2024-06-03,21.5,25.5,19.1,1.1,2.6,6.6,9.2,64.8,24.22,9833.448,69299.598,2534.6,421.56,365.32,2430.464,4081.504,32083.2,22032.0,1068.12,12536.418,1579.86
2024-06-04,20.5,23.8,17.8,1.9,3.7,10.1,12.0,83.9,28.67,12682.838,42658.793,2451.8,650.088,576.72,2986.112,6018.118,25632.0,7734.24,807.3,6602.813,1882.44
2024-06-05,20.0,23.5,16.2,2.5,5.9,12.1,4.0,28.0,16.64,7934.232,60435.58,1620.6,393.048,358.64,2004.736,3557.208,32918.4,14235.84,865.98,10882.84,1532.52
2024-06-06,20.1,23.2,18.3,1.8,3.7,6.2,0.0,0.0,8.27,4512.871,31113.365,1039.8,202.392,212.4,809.984,2248.295,21945.6,892.8,242.82,7154.645,877.5
2024-06-07,21.3,23.9,19.0,1.7,3.3,6.2,0.3,2.1,10.2,6138.665,63976.962,1134.4,277.128,273.72,1875.36,2578.057,33379.2,10033.92,817.2,14094.822,5651.82
2024-06-08,21.7,23.6,20.2,0.8,2.1,5.2,0.0,0.0,6.8,3828.869,94226.885,912.8,115.776,152.36,1047.584,1600.349,35971.2,36175.68,724.5,16668.485,4687.02
2024-06-09,21.8,24.8,19.7,1.2,3.5,6.0,4.8,33.6,15.63,5552.671,115684.08,1217.2,232.128,241.72,1415.904,2445.719,25286.4,56602.08,1856.16,24598.5,7340.94
2024-06-10,21.8,26.1,18.0,1.7,3.9,6.8,11.7,81.8,28.87,12878.015,25800.038,2865.2,572.544,519.76,2802.592,6117.919,14256.0,2888.64,537.84,7482.158,635.4
2024-06-11,21.7,25.5,17.4,1.1,2.8,5.0,6.9,48.3,21.55,10181.699,2328.119,2255.4,463.176,428.16,2226.688,4808.275,1555.2,635.04,101.7,26.819,9.36
2024-06-12,23.6,27.0,20.0,1.1,1.9,4.3,9.1,63.6,22.28,9986.098,14195.907,2176.6,425.52,416.32,2238.208,4729.45,6307.2,1003.68,433.08,6122.367,329.58
2024-06-13,24.5,28.0,20.7,1.5,3.6,5.9,12.4,86.7,29.33,12667.832,8620.77,2681.8,612.432,575.32,2805.472,5992.808,1180.8,4380.48,225.36,2489.25,344.88
2024-06-14,24.6,27.9,21.9,1.2,2.3,4.7,4.1,28.7,18.31,7355.202,48306.841,265.6,468.864,432.6,2510.88,3677.258,32601.6,1500.48,1041.12,11569.201,1594.44
2024-06-15,25.0,27.6,22.7,1.3,2.3,4.2,6.3,43.8,22.92,9538.996,31327.038,1642.8,476.784,427.44,2825.856,4166.116,15984.0,512.64,771.3,13767.858,291.24
2024-06-16,25.2,29.7,21.2,0.9,2.0,4.0,11.1,77.1,25.37,11334.89,103771.593,1679.0,540.504,476.36,2545.696,6093.33,29030.4,49089.6,1402.38,23739.453,509.76
2024-06-17,21.2,23.2,18.4,1.1,2.4,4.4,0.5,3.5,5.25,3048.894,29736.488,721.8,82.08,130.52,777.376,1337.118,9849.6,13394.88,338.76,5106.188,1047.06
2024-06-18,24.4,30.1,16.9,1.2,2.1,3.7,12.8,88.9,30.27,14043.082,184667.705,3109.6,628.848,586.76,2990.336,6727.538,53078.4,95211.36,3433.5,32519.825,424.62
2024-06-19,23.9,28.9,21.6,1.4,2.7,4.9,5.6,38.9,16.7,9014.919,59056.767,1931.8,394.128,380.4,1963.136,4345.455,27475.2,16185.6,727.02,9989.127,4679.82
2024-06-20,21.6,22.9,20.4,2.0,4.1,8.2,0.0,0.0,1.08,483.887,273360.322,108.0,0.0,21.0,182.784,172.103,163382.4,43876.8,3555.36,50404.762,12141.0
2024-06-21,23.4,25.6,21.4,0.8,2.1,3.9,0.6,4.2,12.43,5975.208,36227.303,1086.4,196.92,287.64,2153.056,2251.192,20995.2,586.08,520.56,10371.563,3753.9
2024-06-22,23.7,24.3,23.4,1.8,4.3,9.4,0.0,0.0,1.88,1758.59,139086.262,331.4,21.456,61.32,805.664,538.75,60249.6,46792.8,2442.06,18048.322,11553.48
2024-06-23,23.4,25.2,22.3,1.9,4.1,8.4,0.3,2.1,8.24,5396.43,80840.309,1271.6,196.344,205.96,1268.128,2454.398,41155.2,16701.12,2045.88,17971.529,2966.58
2024-06-24,23.9,27.4,22.3,2.4,4.5,9.0,3.9,27.1,17.15,8229.729,68351.218,1627.4,341.352,326.08,2252.576,3682.321,32486.4,6917.76,2301.12,24901.378,1744.56
2024-06-25,22.3,24.3,20.4,0.8,2.4,6.7,0.0,0.0,3.92,3537.923,40013.676,824.0,103.464,147.36,822.976,1640.123,15379.2,17733.6,256.32,5536.836,1107.72
2024-06-26,22.1,25.3,20.1,1.0,2.1,4.2,1.3,9.0,12.05,7001.197,4656.039,1562.8,283.176,283.92,1682.176,3189.125,1094.4,2125.44,122.4,1177.719,136.08
2024-06-27,22.2,22.9,21.3,1.2,3.5,7.6,0.0,0.0,1.9,976.666,59911.835,270.4,9.432,50.28,226.4,420.154,28080.0,7904.16,1096.92,20220.395,2610.36
2024-06-28,22.8,25.5,21.0,1.1,2.5,4.5,0.7,4.9,9.45,5355.608,19921.32,950.6,372.168,348.84,1581.056,2102.944,12297.6,1215.36,416.52,5013.72,978.12
2024-06-29,23.8,24.6,22.3,2.1,4.2,11.2,0.0,0.0,0.95,815.104,247690.829,134.4,11.016,40.48,446.976,182.232,100051.2,83544.48,3544.02,46723.709,13827.42
2024-06-30,23.9,24.9,23.2,3.8,7.7,16.3,0.0,0.0,1.25,3130.747,286572.05,880.2,77.976,118.6,876.672,1177.299,119606.4,115208.64,1994.76,35636.39,14125.86
2024-07-01,24.5,28.0,23.3,1.5,3.0,6.5,0.6,4.2,8.3,3894.713,35581.0,726.4,111.096,147.32,1200.352,1709.545,14947.0,10457.0,506.0,5919.0,3751.0
2024-07-02,25.3,26.4,23.9,2.2,3.6,9.6,0.0,0.0,3.97,6032.254,447418.0,846.0,478.8,453.36,2898.176,1355.918,227952.0,134447.0,4246.0,61997.0,18776.0
2024-07-03,24.9,25.6,24.2,2.4,4.7,10.5,0.0,0.0,3.32,9025.715,130073.0,1505.8,379.512,386.12,2424.736,4329.547,22954.0,80185.0,596.0,19968.0,6371.0
2024-07-04,26.0,28.7,24.4,2.2,3.5,7.3,2.2,15.4,16.18,13232.034,55411.0,2878.2,544.824,532.24,2889.12,6387.65,230.0,47399.0,145.0,1421.0,6216.0
2024-07-05,25.9,28.8,24.9,2.2,4.2,7.8,5.2,36.4,20.2,10266.021,34613.0,2518.2,515.52,503.4,2440.576,4288.325,8035.0,17814.0,628.0,5159.0,2977.0
2024-07-06,27.1,28.5,25.9,1.9,3.1,7.6,0.1,0.7,6.97,12492.37,228358.0,2928.4,510.984,493.0,2656.128,5903.858,9590.0,152512.0,920.0,52099.0,13237.0
2024-07-07,26.6,27.8,26.1,1.9,2.9,7.1,0.0,0.0,2.57,9763.254,174112.0,2164.0,430.488,426.72,2008.256,4733.79,25286.0,110101.0,1220.0,26801.0,10704.0
2024-07-08,26.9,27.7,26.2,2.1,4.3,8.9,0.0,0.0,2.94,11190.241,141465.0,2441.8,418.032,409.88,2445.504,5475.025,9130.0,113439.0,712.0,8196.0,9989.0
2024-07-09,27.4,29.0,26.3,2.3,4.1,9.4,0.0,0.0,7.63,9795.2,234126.0,2123.2,392.688,389.4,2355.712,4534.2,35395.0,166815.0,2316.0,17106.0,12494.0
2024-07-10,25.4,26.6,23.7,2.7,5.0,11.8,0.0,0.0,3.21,1661.151,198350.0,431.8,19.728,52.8,455.36,701.463,81043.0,82489.0,2505.0,24609.0,7704.0
2024-07-11,22.7,24.4,21.8,0.9,3.6,6.4,0.0,0.0,3.95,2532.741,50866.0,517.0,51.624,87.72,682.464,1193.933,16416.0,22702.0,818.0,10867.0,63.0
2024-07-12,24.7,28.3,20.8,1.2,2.8,4.4,10.8,76.1,27.2,6360.325,10418.0,910.0,262.728,290.04,1660.704,3236.853,5587.0,3109.0,136.0,1533.0,53.0
2024-07-13,25.0,26.0,24.2,1.3,2.6,4.7,0.0,0.0,3.55,1950.988,90970.0,363.2,44.136,88.6,580.032,875.02,51235.0,12108.0,1588.0,19616.0,6423.0
2024-07-14,25.4,27.8,24.0,1.3,2.5,5.8,0.1,0.7,5.39,2906.0,56478.0,618.6,61.416,93.72,837.088,1295.176,30643.0,7433.0,1186.0,15530.0,1686.0
2024-07-15,25.4,27.1,24.4,1.2,3.7,8.6,0.0,0.0,5.14,3404.645,41201.0,731.6,116.568,141.88,966.112,1448.485,15206.0,15157.0,622.0,6195.0,4020.0
2024-07-16,27.8,30.0,25.3,2.5,4.7,9.5,2.1,14.9,15.66,6786.708,137392.0,728.2,281.16,287.12,2238.912,3251.316,27274.0,73930.0,1479.0,27409.0,7301.0
2024-07-17,28.1,30.9,26.9,2.0,4.5,7.8,2.3,16.3,15.98,8247.89,315176.0,1289.8,462.456,430.96,2817.696,3246.978,136656.0,118403.0,3847.0,42847.0,13424.0
2024-07-18,27.4,28.2,26.2,2.2,4.3,10.8,0.0,0.0,3.42,7363.674,250820.0,1751.8,281.664,290.56,1821.6,3218.05,105725.0,94238.0,3760.0,38273.0,8825.0
2024-07-19,26.7,27.8,23.7,1.4,3.6,10.9,0.1,0.7,5.47,6378.616,69225.0,1288.8,232.704,233.84,1477.536,3145.736,14544.0,41443.0,411.0,8558.0,4268.0
2024-07-20,28.5,30.8,27.3,1.9,3.1,7.6,1.0,7.1,11.82,11687.955,160042.0,2566.2,533.592,500.8,2946.432,5140.931,17654.0,94035.0,1985.0,35754.0,10614.0
2024-07-21,28.9,31.2,27.4,2.2,3.8,8.1,3.6,25.7,16.16,10132.891,98705.0,2206.4,336.816,333.56,1773.856,5482.259,24422.0,49332.0,1383.0,19848.0,3721.0
2024-07-22,29.4,32.3,27.6,2.1,3.8,7.1,6.4,45.7,22.05,11235.791,189457.0,2539.2,496.224,470.64,2662.56,5067.167,67853.0,83016.0,1702.0,28038.0,8848.0
2024-07-23,30.0,33.0,28.5,1.8,3.0,6.8,6.5,46.4,22.17,10085.033,226108.0,2208.6,521.784,492.16,2800.512,4061.977,83606.0,87686.0,2762.0,44227.0,7826.0
2024-07-24,30.3,32.7,28.1,1.4,2.4,4.5,9.9,70.7,23.78,9187.743,130752.0,2028.8,315.144,276.72,2406.752,4160.327,55584.0,47717.0,1497.0,19942.0,6012.0
2024-07-25,29.8,32.6,27.2,1.6,3.0,10.0,6.5,46.8,20.49,8169.718,293081.0,1425.2,449.928,474.04,1941.536,3879.014,159782.0,85707.0,2969.0,33235.0,11387.0
2024-07-26,27.8,30.5,25.6,2.0,6.0,13.7,0.1,0.7,6.77,3522.068,494723.0,442.8,183.24,203.84,425.088,2267.1,277171.0,149594.0,5016.0,47982.0,14960.0
2024-07-27,29.4,32.7,27.2,2.4,4.0,8.2,2.9,20.9,17.39,4888.146,468270.0,620.6,328.968,314.6,1045.92,2578.058,227520.0,171991.0,4155.0,50750.0,13854.0
2024-07-28,29.7,32.5,28.0,2.0,3.6,7.4,6.7,48.2,22.28,11467.111,278993.0,2522.4,530.784,498.4,2659.616,5255.911,144230.0,85545.0,3313.0,35516.0,10388.0
2024-07-29,29.5,32.7,27.3,2.2,4.7,8.2,11.1,80.4,28.01,11075.571,25103.0,2244.8,526.536,490.0,2546.752,5267.483,259.0,18953.0,262.0,2993.0,2636.0
2024-07-30,29.4,32.4,27.4,2.4,4.6,9.1,12.3,89.1,28.23,11445.439,13524.0,2068.4,563.112,529.12,2969.6,5315.207,,1050.0,895.0,10834.0,745.0
2024-07-31,30.2,32.7,27.9,2.2,4.0,7.3,12.0,87.0,28.23,12022.994,30079.0,2048.4,566.928,526.28,2672.352,6209.034,,23160.0,190.0,3528.0,3201.0
2024-08-01,30.2,32.4,28.3,2.2,4.1,7.1,9.7,70.3,24.56,11977.603,47439.0,2270.8,505.728,469.48,2771.328,5960.267,,35754.0,708.0,6893.0,4084.0
2024-08-02,30.1,32.1,28.7,2.0,4.1,6.5,6.9,50.0,17.71,9443.842,10128.0,2153.4,521.28,481.84,2693.952,3593.37,1843.0,6756.0,86.0,318.0,1124.0
2024-08-03,30.6,33.3,28.2,1.5,3.2,6.0,10.4,75.9,20.4,8893.347,1143.0,1747.0,523.224,481.48,2376.16,3765.483,576.0,197.0,93.0,134.0,142.0
2024-08-04,30.5,34.2,27.5,1.1,2.8,4.6,9.0,65.7,22.32,8359.079,3363.0,1491.2,538.272,492.0,2769.248,3068.359,1181.0,854.0,87.0,1242.0,
2024-08-05,30.1,33.6,27.7,1.1,2.4,4.7,6.5,47.4,16.92,8649.638,19586.0,1614.8,526.536,474.2,1925.12,4108.982,11261.0,2589.0,732.0,4994.0,10.0
2024-08-06,30.6,33.6,27.4,1.7,2.8,5.3,10.0,73.0,21.46,10050.557,26292.0,2172.6,486.864,446.0,2379.072,4566.021,19296.0,658.0,507.0,5584.0,247.0
2024-08-07,30.2,33.3,27.3,1.3,2.0,4.6,9.2,67.6,22.8,12713.231,2421.0,2852.2,533.376,485.96,2788.864,6052.831,173.0,1650.0,105.0,38.0,455.0
2024-08-08,30.4,34.0,26.7,1.5,3.1,5.8,9.5,69.9,23.33,12018.049,23304.0,2677.4,523.656,484.68,2621.536,5710.777,6250.0,11788.0,206.0,4926.0,134.0
2024-08-09,30.3,34.3,27.7,1.6,3.4,6.1,10.3,75.7,26.36,9334.461,7778.0,1408.4,525.528,478.2,2768.512,4153.821,317.0,6948.0,128.0,367.0,19.0
2024-08-10,29.7,33.3,27.1,1.4,2.5,5.4,7.3,54.1,18.52,9948.364,13443.0,1934.8,510.552,467.56,2510.656,4524.796,10483.0,17.0,358.0,2332.0,253.0
2024-08-11,30.1,33.6,27.3,1.5,2.5,4.4,6.3,46.7,18.34,10149.361,34922.0,1965.8,523.008,455.64,2672.16,4532.753,26064.0,642.0,1169.0,6628.0,419.0
2024-08-12,29.8,33.0,26.5,2.0,3.5,6.6,11.9,88.1,26.56,12616.665,20382.0,2793.4,553.752,499.8,2881.76,5887.953,18720.0,922.0,520.0,,221.0
2024-08-13,29.8,33.9,27.5,2.6,4.8,9.8,8.9,65.9,20.19,10322.919,44342.0,2275.6,519.696,452.0,2461.152,4614.471,30010.0,12152.0,1027.0,,1153.0
2024-08-14,29.3,32.4,26.4,2.5,4.7,8.7,7.6,56.7,15.68,5633.426,32268.0,1100.8,283.32,293.48,1122.496,2833.33,25718.0,4455.0,797.0,,1297.0
2024-08-15,29.9,33.6,26.5,2.3,4.5,10.6,7.2,53.7,19.37,5282.739,13555.0,1202.0,165.168,181.56,1196.448,2537.563,10166.0,2369.0,432.0,,587.0
2024-08-16,28.8,32.7,23.8,1.6,4.8,8.8,8.4,62.7,22.32,9991.785,15189.0,1949.6,409.752,354.68,1765.12,5512.633,9821.0,4177.0,381.0,,810.0
2024-08-17,28.9,32.8,26.0,1.8,4.3,8.8,5.5,41.4,14.82,7265.229,19975.0,1253.0,415.224,401.36,1811.264,3384.381,15552.0,2965.0,585.0,,872.0
2024-08-18,28.8,31.7,26.8,2.2,4.6,9.1,6.1,45.9,17.31,8118.766,36357.0,1745.0,418.608,363.2,2351.488,3240.47,26726.0,6922.0,1508.0,,1201.0
2024-08-19,30.2,33.5,26.9,2.0,4.1,7.6,10.7,80.5,25.15,10647.251,28818.0,2048.4,529.416,202.16,2786.368,5080.907,24941.0,2205.0,818.0,,855.0
2024-08-20,29.3,32.1,27.6,2.7,7.5,14.1,1.1,8.3,9.89,5448.467,339030.0,981.6,255.24,13.72,1137.504,3060.403,203645.0,122283.0,2845.0,,10257.0
2024-08-21,30.3,33.4,28.2,3.1,4.8,9.4,3.5,26.5,13.95,6295.405,216794.0,1131.8,199.008,276.52,1787.488,2900.589,127814.0,76461.0,2458.0,,10060.0
2024-08-22,29.3,32.0,27.2,2.9,5.3,11.4,5.4,40.9,14.94,8116.635,185814.0,1720.6,228.384,311.76,1937.824,3918.067,117302.0,59878.0,2177.0,,6457.0
2024-08-23,29.4,32.7,25.8,1.5,4.0,6.6,7.7,58.8,20.79,7006.399,13696.0,1352.8,318.312,399.76,1786.176,3149.351,10829.0,2550.0,252.0,,65.0
2024-08-24,29.3,32.9,26.3,1.2,2.0,3.9,8.3,63.4,21.48,9404.585,1718.0,1561.2,382.392,454.96,2370.592,4635.441,1094.0,235.0,102.0,,287.0
2024-08-25,28.9,32.7,26.2,1.4,2.5,4.7,7.4,56.5,17.65,12206.867,9820.0,2527.6,388.728,454.44,2756.512,6079.587,29.0,9059.0,92.0,,640.0
2024-08-26,29.1,32.7,25.1,1.5,2.3,4.9,8.8,67.2,21.5,10499.495,5782.0,1892.4,370.944,444.8,2505.792,5285.559,3427.0,2107.0,120.0,,129.0
2024-08-27,30.1,34.0,26.5,2.2,4.3,8.9,8.4,64.6,21.26,7934.625,72259.0,1489.6,327.744,389.6,1763.328,3964.353,58752.0,9634.0,1847.0,,2026.0
2024-08-28,29.2,32.1,27.4,4.4,6.9,14.8,7.3,56.2,21.34,3556.992,623646.0,437.4,222.48,295.24,961.024,1640.848,452189.0,155606.0,2517.0,,13333.0
2024-08-29,30.5,34.6,28.1,3.2,6.0,12.1,8.8,67.7,22.82,8734.078,306215.0,1806.0,318.6,363.28,1836.384,4409.814,157334.0,135359.0,2938.0,,10585.0
2024-08-30,30.3,34.7,26.9,1.5,4.1,8.0,10.6,82.2,25.17,12959.693,252464.0,2961.2,445.32,499.84,2596.256,6457.077,94378.0,133906.0,4371.0,9359.0,10451.0
2024-08-31,28.8,32.8,25.5,1.5,3.0,5.1,10.7,82.9,25.82,13306.828,281655.0,3065.6,455.256,516.16,2589.28,6680.532,130378.0,110942.0,4810.0,26792.0,8733.0
2024-09-01,28.2,32.1,25.0,1.5,2.9,5.4,10.1,78.3,25.27,9822.515,13026.0,1665.6,387.288,440.6,2451.328,4877.699,11146.0,22.0,280.0,1576.0,4.0
2024-09-02,28.1,31.9,24.0,1.8,3.4,5.7,10.4,81.3,22.97,9753.642,8342.0,2118.6,328.896,380.68,2580.736,4344.73,5098.0,2105.0,104.0,1036.0,
2024-09-03,27.9,31.9,24.9,1.7,3.6,6.6,3.6,28.1,14.88,5778.0,84958.0,1189.0,200.0,253.0,1797.0,2339.0,61834.0,2442.0,2740.0,17099.0,844.0
2024-09-04,28.1,31.4,25.3,2.4,4.2,8.7,7.9,61.7,22.4,8843.0,108807.0,1912.0,355.0,403.0,2579.0,3593.0,72893.0,8152.0,3110.0,23812.0,841.0
2024-09-05,28.5,31.9,25.8,1.4,3.1,4.8,10.5,82.7,23.57,10657.185,15289.0,1805.8,395.352,437.12,2746.368,5272.545,13018.0,72.0,781.0,1120.0,299.0
2024-09-06,28.9,33.1,25.0,1.5,3.3,5.4,9.7,76.4,23.24,9476.764,7247.0,1532.4,304.704,359.04,2338.56,4942.06,4378.0,1064.0,214.0,1452.0,138.0
2024-09-07,28.6,33.5,25.3,1.6,3.1,5.7,7.2,56.7,18.49,7333.0,6799.0,1477.0,166.0,226.0,2308.0,3157.0,2246.0,2336.0,233.0,1315.0,669.0
2024-09-08,28.2,32.2,25.8,1.4,2.3,4.8,5.8,46.0,15.53,7287.025,5859.0,1333.6,363.168,404.32,1500.0,3685.937,5242.0,361.0,159.0,4.0,93.0
2024-09-09,29.3,33.1,26.2,2.4,4.5,9.2,10.0,79.4,21.91,9700.11,64968.0,1980.0,388.368,415.64,2400.704,4515.398,44611.0,8719.0,1542.0,9275.0,820.0
2024-09-10,29.8,34.2,26.7,2.8,5.3,10.0,7.7,61.1,20.51,6663.898,194603.0,1271.4,265.968,328.76,1266.592,3531.178,123984.0,29236.0,3430.0,35942.0,2010.0
2024-09-11,28.8,31.5,26.6,1.8,4.0,9.1,3.2,25.6,12.62,4373.0,178078.0,749.0,108.0,162.0,1453.0,1903.0,118541.0,33828.0,1590.0,19790.0,4329.0
2024-09-12,29.6,32.9,27.4,1.3,2.5,5.5,8.1,64.8,21.34,9627.269,120019.0,1848.4,359.712,404.76,2581.44,4432.957,85018.0,17849.0,1189.0,13172.0,2791.0
2024-09-13,29.1,32.6,25.5,1.4,2.4,4.4,10.6,84.8,22.98,10368.0,11720.0,1732.0,416.0,462.0,2414.0,5343.0,11030.0,48.0,191.0,197.0,254.0
2024-09-14,30.2,34.5,25.1,2.0,4.2,8.3,10.8,87.1,23.1,11679.495,26709.0,2638.0,405.288,429.0,2735.072,5472.135,5674.0,17388.0,174.0,730.0,2744.0
2024-09-15,30.8,34.0,29.3,3.7,6.1,11.7,6.4,51.6,16.33,7415.705,247509.0,1425.2,315.144,346.28,1648.928,3680.153,156038.0,54444.0,4791.0,29051.0,3185.0
2024-09-16,29.1,31.6,28.1,2.3,5.5,10.3,1.6,12.9,9.37,3971.0,142356.0,755.0,154.0,210.0,1065.0,1786.0,99101.0,30100.0,853.0,10343.0,1959.0
2024-09-17,29.0,31.8,26.6,1.3,3.1,6.3,5.4,43.9,12.91,4340.423,6690.0,995.8,198.144,242.32,884.384,2019.775,5357.0,626.0,120.0,323.0,264.0
2024-09-18,30.1,33.1,27.6,1.9,3.1,7.4,9.6,78.0,22.23,9457.0,30230.0,1821.0,372.0,409.0,2275.0,4581.0,24710.0,2938.0,680.0,1362.0,540.0
2024-09-19,29.3,33.0,25.9,2.7,4.8,10.5,6.6,53.7,16.2,6482.757,256985.0,972.0,306.36,349.88,1423.136,3431.381,140256.0,63936.0,3119.0,39718.0,9957.0
2024-09-20,28.1,29.1,25.1,3.1,5.7,11.9,0.0,0.0,5.38,2479.865,399308.0,498.8,55.728,108.24,829.984,987.113,227462.0,106132.0,3511.0,48545.0,13657.0
2024-09-21,27.7,28.5,26.3,4.5,8.8,16.7,0.1,0.8,2.84,1237.172,457748.0,230.8,20.088,60.48,369.696,556.108,215539.0,164461.0,4182.0,56338.0,17228.0
2024-09-22,26.0,28.8,24.2,2.1,4.6,9.1,1.0,8.3,10.65,3001.68,270358.0,692.8,52.272,112.44,321.088,1823.08,108288.0,99685.0,4874.0,42552.0,14959.0
2024-09-23,24.2,27.2,22.1,4.0,7.1,13.8,9.1,75.2,19.74,6008.431,495566.0,819.0,269.208,295.28,2169.824,2455.119,361411.0,79697.0,6454.0,38684.0,9320.0
2024-09-24,24.5,28.2,21.7,3.1,6.1,11.4,8.3,68.6,20.2,5820.526,144723.0,1278.6,221.04,263.44,1846.752,2210.694,93312.0,21419.0,3266.0,24268.0,2458.0
2024-09-25,25.8,29.0,24.1,2.4,4.5,8.6,2.7,22.5,11.06,4289.038,131406.0,850.6,286.2,223.04,1291.968,1637.23,84643.0,16838.0,3840.0,24235.0,1850.0
2024-09-26,26.0,29.7,21.9,1.4,3.1,5.9,7.6,63.3,16.89,9031.0,24470.0,1994.0,354.0,356.0,2387.0,3940.0,5616.0,15607.0,268.0,1491.0,1488.0
2024-09-27,26.0,29.8,23.2,1.6,3.3,6.3,9.0,75.0,18.14,10900.918,101141.0,2406.0,375.408,375.68,2344.736,5399.094,11981.0,76140.0,558.0,3481.0,8981.0
2024-09-28,26.0,29.1,23.0,3.2,5.6,11.7,10.0,84.0,19.4,8379.0,202286.0,1877.0,358.0,380.0,2282.0,3481.0,132278.0,41203.0,3931.0,21703.0,3171.0
2024-09-29,25.2,28.0,23.6,4.0,7.0,12.5,7.9,66.4,15.9,6527.507,437933.0,928.0,326.376,359.84,1850.72,3062.571,322042.0,76848.0,9560.0,27420.0,2063.0
2024-09-30,25.8,29.6,23.1,2.3,4.5,8.9,9.6,80.7,19.31,7167.024,83281.0,1402.8,385.128,377.56,2352.608,2648.928,63360.0,7180.0,3380.0,9328.0,34.0
2024-10-01,25.8,30.0,23.0,1.6,3.5,6.1,5.4,45.8,14.65,4717.0,174364.0,919.0,236.0,269.0,1342.0,1951.0,67306.0,77047.0,2578.0,19088.0,8345.0
2024-10-02,21.5,25.3,19.1,1.6,3.5,7.8,3.4,28.8,13.77,8003.0,395876.0,1677.0,264.0,300.0,1757.0,4005.0,179971.0,153266.0,5786.0,37684.0,19169.0
2024-10-03,21.1,24.9,18.8,1.4,2.7,4.7,1.1,9.3,9.28,1891.0,261005.0,444.0,8.0,41.0,315.0,1083.0,63101.0,149760.0,3197.0,32450.0,12497.0
2024-10-04,21.6,25.2,17.8,2.6,5.9,11.2,10.6,90.6,20.91,8326.0,121231.0,1636.0,390.0,404.0,1982.0,3913.0,43661.0,40664.0,2306.0,23845.0,10754.0
2024-10-05,22.9,26.5,19.7,3.0,5.3,9.7,10.0,85.5,19.94,8005.0,148398.0,1812.0,305.0,332.0,1796.0,3760.0,83635.0,24687.0,3285.0,28318.0,8472.0
2024-10-06,22.5,27.4,18.8,2.0,4.7,8.6,1.2,10.3,10.14,4137.0,97580.0,892.0,121.0,182.0,868.0,2073.0,32227.0,39122.0,1723.0,15271.0,9237.0
2024-10-07,20.2,21.8,18.7,1.0,2.3,4.3,0.0,0.0,2.44,3100.0,194055.0,663.0,56.0,123.0,759.0,1500.0,57139.0,99599.0,2616.0,22892.0,11809.0
2024-10-08,21.7,26.7,18.2,1.7,3.1,5.9,9.4,81.0,18.65,10307.0,193248.0,2240.0,371.0,399.0,1734.0,5563.0,58550.0,101105.0,2490.0,21869.0,9234.0
2024-10-09,19.4,23.7,17.1,2.0,4.2,8.1,0.3,2.6,5.93,1957.0,126745.0,449.0,12.0,46.0,485.0,965.0,45533.0,51139.0,3449.0,24193.0,2431.0
